,coord1,coord2,volume,dii1,dii2,from,to
416,-55.3125,-1.3125,3.515625,1159923.9513422174,1159923.9513422174,9650,9667
417,-55.3125,-0.9375,3.515625,1159923.9513422174,1159923.9513422174,9667,9689
418,-55.3125,-0.5625,3.515625,1159923.9513422174,1159923.9513422174,9689,9716
419,-55.3125,-0.1875,3.515625,1159923.9513422174,1159923.9513422174,9716,9744
420,-55.3125,0.1875,3.515625,1159923.9513422174,1159923.9513422174,9744,9772
421,-55.3125,0.5625,3.515625,1159923.9513422174,1159923.9513422174,9772,9799
422,-55.3125,0.9375,3.515625,1159923.9513422174,1159923.9513422174,9799,9821
423,-55.3125,1.3125,3.515625,1159923.9513422174,1159923.9513422174,9821,9838
424,-54.9375,-1.3125,3.515625,1159923.9513422174,1159923.9513422174,9838,9855
425,-54.9375,-0.9375,3.515625,1159923.9513422174,1159923.9513422174,9855,9877
426,-54.9375,-0.5625,3.515625,1159923.9513422174,1159923.9513422174,9877,9904
427,-54.9375,-0.1875,3.515625,1159923.9513422174,1159923.9513422174,9904,9932
428,-54.9375,0.1875,3.515625,1159923.9513422174,1159923.9513422174,9932,9960
429,-54.9375,0.5625,3.515625,1159923.9513422174,1159923.9513422174,9960,9987
430,-54.9375,0.9375,3.515625,1159923.9513422174,1159923.9513422174,9987,10009
431,-54.9375,1.3125,3.515625,1159923.9513422174,1159923.9513422174,10009,10026
432,-54.5625,-1.3125,3.515625,1159923.9513422174,1159923.9513422174,10026,10043
433,-54.5625,-0.9375,3.515625,1159923.9513422174,1159923.9513422174,10043,10065
434,-54.5625,-0.5625,3.515625,1159923.9513422174,1159923.9513422174,10065,10092
435,-54.5625,-0.1875,3.515625,1159923.9513422174,1159923.9513422174,10092,10120
436,-54.5625,0.1875,3.515625,1159923.9513422174,1159923.9513422174,10120,10148
437,-54.5625,0.5625,3.515625,1159923.9513422174,1159923.9513422174,10148,10175
438,-54.5625,0.9375,3.515625,1159923.9513422174,1159923.9513422174,10175,10197
439,-54.5625,1.3125,3.515625,1159923.9513422174,1159923.9513422174,10197,10214
440,-54.1875,-1.3125,3.515625,1159923.9513422174,1159923.9513422174,10214,10231
441,-54.1875,-0.9375,3.515625,1159923.9513422174,1159923.9513422174,10231,10253
442,-54.1875,-0.5625,3.515625,1159923.9513422174,1159923.9513422174,10253,10280
443,-54.1875,-0.1875,3.515625,1159923.9513422174,1159923.9513422174,10280,10308
444,-54.1875,0.1875,3.515625,1159923.9513422174,1159923.9513422174,10308,10336
445,-54.1875,0.5625,3.515625,1159923.9513422174,1159923.9513422174,10336,10363
446,-54.1875,0.9375,3.515625,1159923.9513422174,1159923.9513422174,10363,10385
447,-54.1875,1.3125,3.515625,1159923.9513422174,1159923.9513422174,10385,10402
448,-53.8125,-1.3125,3.515625,1159923.9513422174,1159923.9513422174,10402,10419
449,-53.8125,-0.9375,3.515625,1159923.9513422174,1159923.9513422174,10419,10441
450,-53.8125,-0.5625,3.515625,1159923.9513422174,1159923.9513422174,10441,10468
451,-53.8125,-0.1875,3.515625,1159923.9513422174,1159923.9513422174,10468,10496
