,coord1,coord2,volume,dii1,dii2,from,to
237,-55.25,0.25,6.25,453061.60785433976,49851.24168491167,5124,5151
238,-55.25,0.75,6.25,447318.41038308654,39229.65421248935,5151,5173
239,-55.25,1.25,6.25,435858.57917777234,25703.515078655357,5173,5190
240,-54.75,-1.25,6.25,435858.57917777234,25703.515078655357,5190,5207
241,-54.75,-0.75,6.25,447318.41038308654,39229.65421248935,5207,5229
242,-54.75,-0.25,6.25,453061.60785433976,49851.24168491167,5229,5256
243,-54.75,0.25,6.25,453061.60785433976,49851.24168491167,5256,5283
244,-54.75,0.75,6.25,447318.41038308654,39229.65421248935,5283,5305
245,-54.75,1.25,6.25,435858.57917777234,25703.515078655357,5305,5322
246,-54.25,-1.25,6.25,435858.57917777234,25703.515078655357,5322,5339
247,-54.25,-0.75,6.25,447318.41038308654,39229.65421248935,5339,5361
248,-54.25,-0.25,6.25,453061.60785433976,49851.24168491167,5361,5388
249,-54.25,0.25,6.25,453061.60785433976,49851.24168491167,5388,5415
250,-54.25,0.75,6.25,447318.41038308654,39229.65421248935,5415,5437
251,-54.25,1.25,6.25,435858.57917777234,25703.515078655357,5437,5454
252,-53.75,-1.25,6.25,435858.57917777234,25703.515078655357,5454,5471
253,-53.75,-0.75,6.25,447318.41038308654,39229.65421248935,5471,5493
254,-53.75,-0.25,6.25,453061.60785433976,49851.24168491167,5493,5520
255,-53.75,0.25,6.25,453061.60785433976,49851.24168491167,5520,5547
256,-53.75,0.75,6.25,447318.41038308654,39229.65421248935,5547,5569
257,-53.75,1.25,6.25,435858.57917777234,25703.515078655357,5569,5586
258,-53.25,-1.25,6.25,435858.57917777234,25703.515078655357,5586,5603
259,-53.25,-0.75,6.25,447318.41038308654,39229.65421248935,5603,5625
260,-53.25,-0.25,6.25,453061.60785433976,49851.24168491167,5625,5652
261,-53.25,0.25,6.25,453061.60785433976,49851.24168491167,5652,5679
262,-53.25,0.75,6.25,447318.41038308654,39229.65421248935,5679,5701
263,-53.25,1.25,6.25,435858.57917777234,25703.515078655357,5701,5718
264,-52.75,-1.25,6.25,435858.57917777234,25703.515078655357,5718,5735
265,-52.75,-0.75,6.25,447318.41038308654,39229.65421248935,5735,5757
266,-52.75,-0.25,6.25,453061.60785433976,49851.24168491167,5757,5784
267,-52.75,0.25,6.25,453061.60785433976,49851.24168491167,5784,5811
268,-52.75,0.75,6.25,447318.41038308654,39229.65421248935,5811,5833
269,-52.75,1.25,6.25,435858.57917777234,25703.515078655357,5833,5850
270,-52.25,-1.25,6.25,435858.57917777234,25703.515078655357,5850,5867
271,-52.25,-0.75,6.25,447318.41038308654,39229.65421248935,5867,5889
272,-52.25,-0.25,6.25,453061.60785433976,49851.24168491167,5889,5916
273,-52.25,0.25,6.25,453061.60785433976,49851.24168491167,5916,5943
274,-52.25,0.75,6.25,447318.41038308654,39229.65421248935,5943,5965
275,-52.25,1.25,6.25,435858.57917777234,25703.515078655357,5965,5982
276,-51.75,-1.25,6.25,435858.57917777234,25703.515078655357,5982,5999
277,-51.75,-0.75,6.25,447318.41038308654,39229.65421248935,5999,6021
278,-51.75,-0.25,6.25,453061.60785433976,49851.24168491167,6021,6048
279,-51.75,0.25,6.25,453061.60785433976,49851.24168491167,6048,6075
280,-51.75,0.75,6.25,447318.41038308654,39229.65421248935,6075,6097
281,-51.75,1.25,6.25,435858.57917777234,25703.515078655357,6097,6114
282,-51.25,-1.25,6.25,435858.57917777234,25703.515078655357,6114,6131
283,-51.25,-0.75,6.25,447318.41038308654,39229.65421248935,6131,6153
284,-51.25,-0.25,6.25,453061.60785433976,49851.24168491167,6153,6180
285,-51.25,0.25,6.25,453061.60785433976,49851.24168491167,6180,6207
286,-51.25,0.75,6.25,447318.41038308654,39229.65421248935,6207,6229
287,-51.25,1.25,6.25,435858.57917777234,25703.515078655357,6229,6246
288,-50.75,-1.25,6.25,435858.57917777234,25703.515078655357,6246,6263
289,-50.75,-0.75,6.25,447318.41038308654,39229.65421248935,6263,6285
290,-50.75,-0.25,6.25,453061.60785433976,49851.24168491167,6285,6312
291,-50.75,0.25,6.25,453061.60785433976,49851.24168491167,6312,6339
292,-50.75,0.75,6.25,447318.41038308654,39229.65421248935,6339,6361
293,-50.75,1.25,6.25,435858.57917777234,25703.515078655357,6361,6378
294,-50.25,-1.25,6.25,435858.57917777234,25703.515078655357,6378,6395
295,-50.25,-0.75,6.25,447318.41038308654,39229.65421248935,6395,6417
296,-50.25,-0.25,6.25,453061.60785433976,49851.24168491167,6417,6444
297,-50.25,0.25,6.25,453061.60785433976,49851.24168491167,6444,6471
298,-50.25,0.75,6.25,447318.41038308654,39229.65421248935,6471,6493
299,-50.25,1.25,6.25,435858.57917777234,25703.515078655357,6493,6510
300,-49.75,-1.25,6.25,435858.57917777234,25703.515078655357,6510,6527
301,-49.75,-0.75,6.25,447318.41038308654,39229.65421248935,6527,6549
302,-49.75,-0.25,6.25,453061.60785433976,49851.24168491167,6549,6576
303,-49.75,0.25,6.25,453061.60785433976,49851.24168491167,6576,6603
304,-49.75,0.75,6.25,447318.41038308654,39229.65421248935,6603,6625
305,-49.75,1.25,6.25,435858.57917777234,25703.515078655357,6625,6642
306,-49.25,-1.25,6.25,435858.57917777234,25703.515078655357,6642,6659
307,-49.25,-0.75,6.25,447318.41038308654,39229.65421248935,6659,6681
308,-49.25,-0.25,6.25,453061.60785433976,49851.24168491167,6681,6708
309,-49.25,0.25,6.25,453061.60785433976,49851.24168491167,6708,6735
310,-49.25,0.75,6.25,447318.41038308654,39229.65421248935,6735,6757
311,-49.25,1.25,6.25,435858.57917777234,25703.515078655357,6757,6774
312,-48.75,-1.25,6.25,435858.57917777234,25703.515078655357,6774,6791
313,-48.75,-0.75,6.25,447318.41038308654,39229.65421248935,6791,6813
314,-48.75,-0.25,6.25,453061.60785433976,49851.24168491167,6813,6840
315,-48.75,0.25,6.25,453061.60785433976,49851.24168491167,6840,6867
316,-48.75,0.75,6.25,447318.41038308654,39229.65421248935,6867,6889
317,-48.75,1.25,6.25,435858.57917777234,25703.515078655357,6889,6906
318,-48.25,-1.25,6.25,435858.57917777234,25703.515078655357,6906,6923
319,-48.25,-0.75,6.25,447318.41038308654,39229.65421248935,6923,6945
320,-48.25,-0.25,6.25,453061.60785433976,49851.24168491167,6945,6972
321,-48.25,0.25,6.25,453061.60785433976,49851.24168491167,6972,6999
322,-48.25,0.75,6.25,447318.41038308654,39229.65421248935,6999,7021
323,-48.25,1.25,6.25,435858.57917777234,25703.515078655357,7021,7038
